ticket_id,created_at,created_by,email,location,department,category,priority,description,resolution_time_hours,resolved_at,resolution_notes,satisfaction_score
HBIT-11792,2025-08-09 11:26:40.066236,Wolfgang Ritter-Geisler,wolfgang.ritter-geisler@hugoboss.com,Frankfurt Office,Finance,Retail Systems,Critical,POS terminal MOBILE-POS-01 offline - customers waiting,0.25,2025-08-09 11:31:17.548636,"Rebooted terminal, restored network connectivity",4
HBIT-11793,2025-07-04 12:14:35.885046,Rochus Renner MBA.,rochus.renner.mba.@hugoboss.com,Munich Flagship Store,Product Development,Performance,High,Extreme lag in Kaledo when opening large design files,5.673296072948027,2025-07-04 17:54:59.750909,"Optimized GPU settings, cleared cache",4
HBIT-11794,2025-06-14 12:46:11.482732,Prof. Franz Junk B.A.,prof..franz.junk.b.a.@hugoboss.com,Filderstadt Logistics Hub,Marketing,VDI,High,VDI session frozen while working on Adobe Illustrator,3.3900531119774975,2025-06-14 16:09:35.673935,Increased VDI memory allocation from 8GB to 16GB,4
HBIT-11795,2025-06-23 14:32:33.919493,Berndt Bachmann B.Sc.,berndt.bachmann.b.sc.@hugoboss.com,Munich Flagship Store,Marketing,VDI,High,VDI session frozen while working on Adobe Illustrator,1.322217510060178,2025-06-23 15:51:53.902529,Increased VDI memory allocation from 8GB to 16GB,5
HBIT-11796,2025-06-21 22:27:46.716377,Swantje Baum,swantje.baum@hugoboss.com,Filderstadt Logistics Hub,Supply Chain,VDI,High,VDI session frozen while working on PLM System,0.615032543604431,2025-06-21 23:04:40.833534,Increased VDI memory allocation from 8GB to 16GB,3
HBIT-11797,2025-06-13 07:32:03.059748,Marcel Ditschlerin,marcel.ditschlerin@hugoboss.com,Stuttgart Distribution Center,Pattern Making,Performance,Medium,Extreme lag in Photoshop when opening large design files,8.600601114802245,2025-06-13 16:08:05.223761,"Optimized GPU settings, cleared cache",3
HBIT-11798,2025-08-17 22:55:25.476723,Andree Henk,andree.henk@hugoboss.com,Munich Flagship Store,Creative Design,Performance,Medium,Extreme lag in Photoshop when opening large design files,9.601764843649452,2025-08-18 08:31:31.830160,"Optimized GPU settings, cleared cache",4
HBIT-11799,2025-08-04 01:59:28.696891,Erol Drub,erol.drub@hugoboss.com,Filderstadt Logistics Hub,Supply Chain,Communication,Medium,Outlook not syncing - missing emails from customers,6.971957081646544,2025-08-04 08:57:47.742385,"Recreated Outlook profile, fixed autodiscover",4
HBIT-11800,2025-06-19 00:58:39.053922,Prof. Samira Juncken,prof..samira.juncken@hugoboss.com,Stuttgart Distribution Center,Creative Design,Communication,Medium,Outlook not syncing - missing emails from customers,12.234424600547108,2025-06-19 13:12:42.982484,"Recreated Outlook profile, fixed autodiscover",4
HBIT-11801,2025-07-28 04:07:13.286756,Frau Emilia Fritsch MBA.,frau.emilia.fritsch.mba.@hugoboss.com,Metzingen Headquarters,Product Development,ERP,Critical,Cannot access SAP Fashion Management - Error TIME_OUT,0.8403954928139017,2025-07-28 04:57:38.710530,"Restarted SAP connector service, cleared user buffer",3
HBIT-11802,2025-08-11 18:59:17.407016,Gunnar Heinz,gunnar.heinz@hugoboss.com,Metzingen Headquarters,Creative Design,VDI,High,VDI session frozen while working on Adobe Illustrator,0.39913113386529026,2025-08-11 19:23:14.279098,Increased VDI memory allocation from 8GB to 16GB,3
HBIT-11803,2025-06-13 10:29:18.230687,Grazyna Stey,grazyna.stey@hugoboss.com,Frankfurt Office,Retail Operations,Retail Systems,Critical,POS terminal MOBILE-POS-01 offline - customers waiting,0.25,2025-06-13 10:36:15.507840,"Rebooted terminal, restored network connectivity",5
HBIT-11804,2025-06-22 09:45:46.466830,Stefano Martin,stefano.martin@hugoboss.com,Metzingen Headquarters,Retail Operations,ERP,Critical,Cannot access SAP Fashion Management - Error RFC_ERROR_SYSTEM_FAILURE,0.5496410449944992,2025-06-22 10:18:45.174592,"Restarted SAP connector service, cleared user buffer",4
HBIT-11805,2025-07-12 21:36:14.080829,Grazyna Mülichen,grazyna.mülichen@hugoboss.com,Metzingen Headquarters,HR,Performance,Medium,Extreme lag in InDesign when opening large design files,10.883393337859493,2025-07-13 08:29:14.296845,"Optimized GPU settings, cleared cache",4
HBIT-11806,2025-07-03 17:49:16.959124,Geraldine Beier B.A.,geraldine.beier.b.a.@hugoboss.com,Filderstadt Logistics Hub,Product Development,VDI,High,VDI session frozen while working on CLO 3D,2.2869794119325078,2025-07-03 20:06:30.085007,Increased VDI memory allocation from 8GB to 16GB,4
HBIT-11807,2025-06-16 18:25:40.101067,Resi Schottin,resi.schottin@hugoboss.com,Stuttgart Distribution Center,Pattern Making,VDI,High,VDI session frozen while working on Browzwear,0.437708846844658,2025-06-16 18:51:55.852916,Increased VDI memory allocation from 8GB to 16GB,3
HBIT-11808,2025-06-23 08:26:12.190514,Cornelius Söding-Hande,cornelius.söding-hande@hugoboss.com,Frankfurt Office,Retail Operations,ERP,Critical,Cannot access SAP Fashion Management - Error NO_AUTHORIZATION,0.25,2025-06-23 08:35:52.063681,"Restarted SAP connector service, cleared user buffer",4
HBIT-11809,2025-07-23 19:43:43.787746,Leonhard Weiß,leonhard.weiß@hugoboss.com,Berlin Kurfürstendamm Store,Creative Design,ERP,Critical,Cannot access SAP Fashion Management - Error TIME_OUT,0.6157100724825727,2025-07-23 20:20:40.344007,"Restarted SAP connector service, cleared user buffer",5
HBIT-11810,2025-07-27 21:20:14.996944,Utz Weller,utz.weller@hugoboss.com,Berlin Kurfürstendamm Store,Finance,Retail Systems,Critical,POS terminal POS-002 offline - customers waiting,0.3130379464406375,2025-07-27 21:39:01.933551,"Rebooted terminal, restored network connectivity",5
HBIT-11811,2025-06-24 13:10:24.164900,Univ.Prof. Sinaida Reuter,univ.prof..sinaida.reuter@hugoboss.com,Metzingen Headquarters,HR,Performance,Medium,Extreme lag in Photoshop when opening large design files,11.7584588572553,2025-06-25 00:55:54.616786,"Optimized GPU settings, cleared cache",4
HBIT-11812,2025-07-01 05:02:36.347957,Gitta Sager,gitta.sager@hugoboss.com,Stuttgart Distribution Center,HR,VDI,High,VDI session frozen while working on PLM System,1.7511999618330185,2025-07-01 06:47:40.667820,Increased VDI memory allocation from 8GB to 16GB,5
HBIT-11813,2025-06-23 12:29:59.975160,Dr. Nicole Höfig,dr..nicole.höfig@hugoboss.com,Frankfurt Office,Visual Merchandising,VDI,High,VDI session frozen while working on Browzwear,0.5214850412337564,2025-06-23 13:01:17.321308,Increased VDI memory allocation from 8GB to 16GB,4
HBIT-11814,2025-08-02 22:23:16.843564,Ingeburg Neureuther,ingeburg.neureuther@hugoboss.com,Munich Flagship Store,Creative Design,Communication,Medium,Outlook not syncing - missing emails from retail stores,8.328487902117601,2025-08-03 06:42:59.400012,"Recreated Outlook profile, fixed autodiscover",3
HBIT-11815,2025-08-15 01:47:12.939244,Guido Heydrich B.Sc.,guido.heydrich.b.sc.@hugoboss.com,Stuttgart Distribution Center,Creative Design,VDI,High,VDI session frozen while working on Adobe Illustrator,2.787963326498323,2025-08-15 04:34:29.607219,Increased VDI memory allocation from 8GB to 16GB,4
HBIT-11816,2025-06-26 17:03:17.702066,Sahin Boucsein,sahin.boucsein@hugoboss.com,Stuttgart Distribution Center,Supply Chain,Retail Systems,Critical,POS terminal MOBILE-POS-01 offline - customers waiting,1.6367685951874105,2025-06-26 18:41:30.069009,"Rebooted terminal, restored network connectivity",5
HBIT-11817,2025-06-20 08:44:06.849776,Natali Budig MBA.,natali.budig.mba.@hugoboss.com,Filderstadt Logistics Hub,Finance,VDI,High,VDI session frozen while working on CLO 3D,0.8813885538688861,2025-06-20 09:36:59.848570,Increased VDI memory allocation from 8GB to 16GB,4
HBIT-11818,2025-08-16 08:24:13.486170,Alice Textor B.Sc.,alice.textor.b.sc.@hugoboss.com,Frankfurt Office,Retail Operations,Retail Systems,Critical,POS terminal POS-001 offline - customers waiting,0.3499246587946536,2025-08-16 08:45:13.214942,"Rebooted terminal, restored network connectivity",4
HBIT-11819,2025-06-14 23:59:53.156266,Nicolaus Hecker,nicolaus.hecker@hugoboss.com,Munich Flagship Store,HR,VDI,High,VDI session frozen while working on Adobe Illustrator,1.9685031233287091,2025-06-15 01:57:59.767510,Increased VDI memory allocation from 8GB to 16GB,4
HBIT-11820,2025-06-16 10:24:39.193544,Dipl.-Ing. Marian Carsten,dipl.-ing..marian.carsten@hugoboss.com,Frankfurt Office,Supply Chain,Performance,High,Extreme lag in Kaledo when opening large design files,1.9269842355598807,2025-06-16 12:20:16.336792,"Optimized GPU settings, cleared cache",5
HBIT-11821,2025-06-20 03:22:08.561236,Mustafa Textor,mustafa.textor@hugoboss.com,Düsseldorf Showroom,Finance,Retail Systems,Critical,POS terminal POS-002 offline - customers waiting,0.2965630596112788,2025-06-20 03:39:56.188251,"Rebooted terminal, restored network connectivity",4
HBIT-11822,2025-06-14 14:11:56.721220,Dipl.-Ing. Kunigunde Schüler,dipl.-ing..kunigunde.schüler@hugoboss.com,Filderstadt Logistics Hub,Retail Operations,Retail Systems,Critical,POS terminal POS-001 offline - customers waiting,1.7664592981370464,2025-06-14 15:57:55.974693,"Rebooted terminal, restored network connectivity",4
HBIT-11823,2025-07-23 10:43:03.995123,Heinz-Georg Röhrdanz-Niemeier,heinz-georg.röhrdanz-niemeier@hugoboss.com,Düsseldorf Showroom,Finance,Performance,Medium,Extreme lag in InDesign when opening large design files,4.107822302502372,2025-07-23 14:49:32.155412,"Optimized GPU settings, cleared cache",4
HBIT-11824,2025-06-18 12:12:11.410718,Gabriel Weller-Oderwald,gabriel.weller-oderwald@hugoboss.com,Düsseldorf Showroom,Marketing,Retail Systems,Critical,POS terminal POS-002 offline - customers waiting,0.25,2025-06-18 12:22:04.747481,"Rebooted terminal, restored network connectivity",5
HBIT-11825,2025-08-10 04:04:35.253809,Elly Kabus,elly.kabus@hugoboss.com,Hamburg Neuer Wall Store,Marketing,Retail Systems,Critical,POS terminal POS-001 offline - customers waiting,1.1217782172156436,2025-08-10 05:11:53.655391,"Rebooted terminal, restored network connectivity",4
HBIT-11826,2025-08-09 10:25:03.278420,Luzie Höfig,luzie.höfig@hugoboss.com,Hamburg Neuer Wall Store,Creative Design,ERP,Critical,Cannot access SAP Fashion Management - Error RFC_ERROR_SYSTEM_FAILURE,0.25,2025-08-09 10:33:13.298778,"Restarted SAP connector service, cleared user buffer",4
HBIT-11827,2025-08-20 14:03:16.138064,Leonardo Wirth,leonardo.wirth@hugoboss.com,Frankfurt Office,HR,Performance,High,Extreme lag in InDesign when opening large design files,2.5994361429413764,2025-08-20 16:39:14.108179,"Optimized GPU settings, cleared cache",4
HBIT-11828,2025-07-29 01:26:17.694859,Henrik Bauer,henrik.bauer@hugoboss.com,Hamburg Neuer Wall Store,Product Development,VDI,High,VDI session frozen while working on CLO 3D,1.5455029146080448,2025-07-29 02:59:01.505352,Increased VDI memory allocation from 8GB to 16GB,4
HBIT-11829,2025-07-29 08:48:08.532724,Janine Bohnbach-Röhrdanz,janine.bohnbach-röhrdanz@hugoboss.com,Berlin Kurfürstendamm Store,Finance,Performance,Medium,Extreme lag in InDesign when opening large design files,11.546451023734882,2025-07-29 20:20:55.756409,"Optimized GPU settings, cleared cache",3
HBIT-11830,2025-06-16 04:55:47.606357,Sönke Hellwig MBA.,sönke.hellwig.mba.@hugoboss.com,Stuttgart Distribution Center,E-Commerce,Retail Systems,Critical,POS terminal POS-003 offline - customers waiting,0.8707341924319162,2025-06-16 05:48:02.249450,"Rebooted terminal, restored network connectivity",4
HBIT-11831,2025-06-24 01:54:13.162320,Herr Orhan Stiebitz MBA.,herr.orhan.stiebitz.mba.@hugoboss.com,Munich Flagship Store,Retail Operations,ERP,Critical,Cannot access SAP Fashion Management - Error RFC_ERROR_SYSTEM_FAILURE,0.8062102310111271,2025-06-24 02:42:35.519152,"Restarted SAP connector service, cleared user buffer",4
HBIT-11832,2025-07-01 03:23:16.663842,Marianna Ackermann-Müller,marianna.ackermann-müller@hugoboss.com,Stuttgart Distribution Center,HR,Communication,Medium,Outlook not syncing - missing emails from management,8.404621344882313,2025-07-01 11:47:33.300684,"Recreated Outlook profile, fixed autodiscover",4
HBIT-11833,2025-07-31 07:36:57.437819,Agata Trommler-Peukert,agata.trommler-peukert@hugoboss.com,Frankfurt Office,Retail Operations,Performance,Medium,Extreme lag in InDesign when opening large design files,2.422970459777299,2025-07-31 10:02:20.131474,"Optimized GPU settings, cleared cache",4
HBIT-11834,2025-09-05 03:54:57.340425,Etta Weinhold,etta.weinhold@hugoboss.com,Filderstadt Logistics Hub,HR,Communication,Medium,Outlook not syncing - missing emails from suppliers,3.755575831019388,2025-09-05 07:40:17.413417,"Recreated Outlook profile, fixed autodiscover",4
HBIT-11835,2025-07-16 09:43:45.581300,Sophia Weinhage,sophia.weinhage@hugoboss.com,Berlin Kurfürstendamm Store,Visual Merchandising,Performance,Medium,Extreme lag in Optitex when opening large design files,5.881743112053277,2025-07-16 15:36:39.856503,"Optimized GPU settings, cleared cache",4
HBIT-11836,2025-08-30 19:39:52.921587,Herr Robert van der Dussen,herr.robert.van.der.dussen@hugoboss.com,Munich Flagship Store,Creative Design,VDI,High,VDI session frozen while working on PLM System,2.4414563158035913,2025-08-30 22:06:22.164324,Increased VDI memory allocation from 8GB to 16GB,4
HBIT-11837,2025-07-01 23:33:12.865781,Frau Fanny Ernst,frau.fanny.ernst@hugoboss.com,Stuttgart Distribution Center,Visual Merchandising,Communication,Medium,Outlook not syncing - missing emails from management,3.9852050583530976,2025-07-02 03:32:19.603991,"Recreated Outlook profile, fixed autodiscover",5
HBIT-11838,2025-07-06 10:09:25.776242,Baldur Jacob,baldur.jacob@hugoboss.com,Filderstadt Logistics Hub,Retail Operations,ERP,Critical,Cannot access SAP Fashion Management - Error TIME_OUT,0.2982693977822638,2025-07-06 10:27:19.546074,"Restarted SAP connector service, cleared user buffer",5
HBIT-11839,2025-06-13 14:42:14.383026,Lambert Hänel B.A.,lambert.hänel.b.a.@hugoboss.com,Frankfurt Office,Retail Operations,Performance,High,Extreme lag in InDesign when opening large design files,1.3399137401885326,2025-06-13 16:02:38.072491,"Optimized GPU settings, cleared cache",4
HBIT-11840,2025-06-13 09:40:37.220466,Frau Natalja Dörr B.Sc.,frau.natalja.dörr.b.sc.@hugoboss.com,Düsseldorf Showroom,Visual Merchandising,Retail Systems,Critical,POS terminal POS-003 offline - customers waiting,0.25,2025-06-13 09:52:55.787254,"Rebooted terminal, restored network connectivity",4
HBIT-11841,2025-06-16 11:35:21.619933,Dipl.-Ing. Gero Keudel MBA.,dipl.-ing..gero.keudel.mba.@hugoboss.com,Berlin Kurfürstendamm Store,HR,ERP,Critical,Cannot access SAP Fashion Management - Error TIME_OUT,0.25,2025-06-16 11:44:01.105444,"Restarted SAP connector service, cleared user buffer",4
HBIT-11842,2025-09-06 02:31:58.982479,Nurettin Rust,nurettin.rust@hugoboss.com,Filderstadt Logistics Hub,Finance,Retail Systems,Critical,POS terminal POS-002 offline - customers waiting,1.4259118554996122,2025-09-06 03:57:32.265159,"Rebooted terminal, restored network connectivity",5
HBIT-11843,2025-07-03 05:47:11.242110,Anne Liebelt B.Sc.,anne.liebelt.b.sc.@hugoboss.com,Stuttgart Distribution Center,Marketing,Performance,Medium,Extreme lag in InDesign when opening large design files,5.097987837613229,2025-07-03 10:53:03.998325,"Optimized GPU settings, cleared cache",4
HBIT-11844,2025-07-11 19:14:34.018541,Alfredo Ernst,alfredo.ernst@hugoboss.com,Berlin Kurfürstendamm Store,Pattern Making,Communication,Medium,Outlook not syncing - missing emails from management,5.760942767213548,2025-07-12 01:00:13.412503,"Recreated Outlook profile, fixed autodiscover",4
HBIT-11845,2025-07-29 01:32:34.003792,Traugott Ritter,traugott.ritter@hugoboss.com,Filderstadt Logistics Hub,E-Commerce,Communication,Medium,Outlook not syncing - missing emails from management,5.56875182688292,2025-07-29 07:06:41.510369,"Recreated Outlook profile, fixed autodiscover",4
HBIT-11846,2025-06-21 14:09:15.360238,Ines Wulff-Ackermann,ines.wulff-ackermann@hugoboss.com,Munich Flagship Store,Product Development,Communication,High,Outlook not syncing - missing emails from retail stores,1.5074510715920082,2025-06-21 15:39:42.184096,"Recreated Outlook profile, fixed autodiscover",5
HBIT-11847,2025-08-03 23:51:34.229387,Volkmar Conradi,volkmar.conradi@hugoboss.com,Filderstadt Logistics Hub,Pattern Making,Communication,Medium,Outlook not syncing - missing emails from management,9.404328644316076,2025-08-04 09:15:49.812507,"Recreated Outlook profile, fixed autodiscover",4
HBIT-11848,2025-06-13 15:21:53.223469,Margitta Stadelmann,margitta.stadelmann@hugoboss.com,Berlin Kurfürstendamm Store,Pattern Making,Retail Systems,Critical,POS terminal POS-001 offline - customers waiting,0.2731532417259724,2025-06-13 15:38:16.575139,"Rebooted terminal, restored network connectivity",4
HBIT-11849,2025-08-01 06:35:55.675596,Hildegunde Bachmann,hildegunde.bachmann@hugoboss.com,Stuttgart Distribution Center,HR,VDI,High,VDI session frozen while working on Browzwear,4.978419220216963,2025-08-01 11:34:37.984789,Increased VDI memory allocation from 8GB to 16GB,4
HBIT-11850,2025-08-07 16:45:05.885763,Carlo Schulz,carlo.schulz@hugoboss.com,Frankfurt Office,HR,Communication,Medium,Outlook not syncing - missing emails from management,15.970314221488776,2025-08-08 08:43:19.016960,"Recreated Outlook profile, fixed autodiscover",4
HBIT-11851,2025-06-17 15:50:54.955147,Sigmund Werner-Krein,sigmund.werner-krein@hugoboss.com,Munich Flagship Store,Pattern Making,Communication,Medium,Outlook not syncing - missing emails from suppliers,11.837581705494314,2025-06-18 03:41:10.249287,"Recreated Outlook profile, fixed autodiscover",4
HBIT-11852,2025-07-12 03:49:09.958565,Tino Juncken B.Sc.,tino.juncken.b.sc.@hugoboss.com,Frankfurt Office,Creative Design,Retail Systems,Critical,POS terminal POS-002 offline - customers waiting,1.4962068901335595,2025-07-12 05:18:56.303369,"Rebooted terminal, restored network connectivity",4
HBIT-11853,2025-08-25 01:14:41.228948,Prof. Rafael Bolander,prof..rafael.bolander@hugoboss.com,Filderstadt Logistics Hub,E-Commerce,ERP,Critical,Cannot access SAP Fashion Management - Error TIME_OUT,0.5506340317868781,2025-08-25 01:47:43.511462,"Restarted SAP connector service, cleared user buffer",5
